DATETIME,GKS_BESS_RN (DALMP),GKS_BESS_RN (RTLMP),HB_HOUSTON (DALMP),HB_HOUSTON (RTLMP),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
01/01/2026 01:00:00,20.09,17.8575,20.53,17.8075,1,01/01/2026,OFFPEAK,JANUARY,2026
01/01/2026 02:00:00,20.34,19.42,20.8,19.36,2,01/01/2026,OFFPEAK,JANUARY,2026
01/01/2026 03:00:00,20.15,20.6625,20.99,20.6,3,01/01/2026,OFFPEAK,JANUARY,2026
01/01/2026 04:00:00,21.91,22.03,21.72,21.81,4,01/01/2026,OFFPEAK,JANUARY,2026
01/01/2026 05:00:00,23.51,23.1475,23.57,22.63,5,01/01/2026,OFFPEAK,JANUARY,2026
01/01/2026 06:00:00,28.48,24.05,28.51,23.415,6,01/01/2026,OFFPEAK,JANUARY,2026
01/01/2026 07:00:00,32.63,23.745,32.36,23.3975,7,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 08:00:00,32.57,23.5725,32.08,23.23,8,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 09:00:00,22.39,17.9475,21.31,17.7775,9,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 10:00:00,17.64,14.68,17.12,14.7625,10,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 11:00:00,17.54,14.0125,17.39,15.42,11,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 12:00:00,14.89,12.54,15.29,14.1725,12,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 13:00:00,15.09,13.9025,15.32,14.5925,13,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 14:00:00,13.46,11.7575,13.64,12.2875,14,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 15:00:00,9.96,14.825,9.92,14.8525,15,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 16:00:00,13.36,15.0175,13.2,15.0175,16,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 17:00:00,21.09,18.795,20.8,18.795,17,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 18:00:00,25.78,22.08,25.62,22.08,18,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 19:00:00,24.56,20.0175,25.15,20.015,19,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 20:00:00,19.58,17.4525,20.28,17.47,20,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 21:00:00,15.05,13.8175,16.73,14.3875,21,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 22:00:00,11.65,11.375,14.28,13.0675,22,01/01/2026,WEPEAK,JANUARY,2026
01/01/2026 23:00:00,12.11,12.14,15.78,14.8925,23,01/01/2026,OFFPEAK,JANUARY,2026
01/02/2026 00:00:00,6.2,11.635,13.83,14.6,24,01/01/2026,OFFPEAK,JANUARY,2026
01/02/2026 01:00:00,10.27,11.92,15.77,15.0575,1,01/02/2026,OFFPEAK,JANUARY,2026
01/02/2026 02:00:00,7.45,10.59,12.58,13.2975,2,01/02/2026,OFFPEAK,JANUARY,2026
01/02/2026 03:00:00,7.96,9.915,10.5,12.3425,3,01/02/2026,OFFPEAK,JANUARY,2026
01/02/2026 04:00:00,9.17,7.4675,10.56,9.3225,4,01/02/2026,OFFPEAK,JANUARY,2026
01/02/2026 05:00:00,12.36,8.7075,13.87,10.64,5,01/02/2026,OFFPEAK,JANUARY,2026
01/02/2026 06:00:00,15.54,11.3675,16.86,13.8225,6,01/02/2026,OFFPEAK,JANUARY,2026
01/02/2026 07:00:00,18.29,14.5075,19.06,16.6575,7,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 08:00:00,19.14,14.17,19.95,16.4825,8,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 09:00:00,15.25,2.285,15.51,2.915,9,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 10:00:00,2.67,-2.5225,2.8,-2.5225,10,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 11:00:00,3.04,-2.06,2.17,-2.06,11,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 12:00:00,4.97,-2.0225,2.82,-2.0225,12,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 13:00:00,7.55,-1.0975,4.73,-1.1825,13,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 14:00:00,13.74,.005,9.72,-.4875,14,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 15:00:00,14.32,12.7175,10.09,-.905,15,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 16:00:00,15.67,20.405,9.22,-1.13,16,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 17:00:00,24.09,28.6575,19.4,13.715,17,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 18:00:00,42.7,23.5875,41.51,23.505,18,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 19:00:00,31.32,21.525,31.11,21.525,19,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 20:00:00,24.43,17.9925,23.97,17.9925,20,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 21:00:00,22.36,16.2475,21.97,16.2475,21,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 22:00:00,19.54,14.7075,19.97,15.885,22,01/02/2026,WDPEAK,JANUARY,2026
01/02/2026 23:00:00,19.02,11.495,20.54,15.835,23,01/02/2026,OFFPEAK,JANUARY,2026
01/03/2026 00:00:00,16.57,6.4225,19.15,14.375,24,01/02/2026,OFFPEAK,JANUARY,2026
01/03/2026 01:00:00,14.4,.4875,15.63,16.3175,1,01/03/2026,OFFPEAK,JANUARY,2026
01/03/2026 02:00:00,14.68,-1.9925,15.78,15.225,2,01/03/2026,OFFPEAK,JANUARY,2026
01/03/2026 03:00:00,15.32,-1.175,16.12,15.985,3,01/03/2026,OFFPEAK,JANUARY,2026
01/03/2026 04:00:00,17.51,11.96,17.52,14.3025,4,01/03/2026,OFFPEAK,JANUARY,2026
01/03/2026 05:00:00,16.46,13.9675,16.5,13.97,5,01/03/2026,OFFPEAK,JANUARY,2026
01/03/2026 06:00:00,20.07,14.2975,20.07,15.035,6,01/03/2026,OFFPEAK,JANUARY,2026
01/03/2026 07:00:00,22.19,17.0475,22.33,17.7275,7,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 08:00:00,23.51,17.8925,24.54,17.9075,8,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 09:00:00,18.25,12.8475,18.4,13.5275,9,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 10:00:00,13.79,2.9425,14.21,4.6675,10,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 11:00:00,12.8,5.595,13.82,7.9625,11,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 12:00:00,12.87,9.885,13.94,11.9,12,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 13:00:00,13.22,12.9075,14.17,13.125,13,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 14:00:00,14.1,13.9625,15.02,13.9625,14,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 15:00:00,13.66,11.1825,14.5,11.1825,15,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 16:00:00,14.21,2.015,14.38,2.015,16,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 17:00:00,24.46,25.51,24.3,25.51,17,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 18:00:00,43.75,32.185,47.07,38.2,18,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 19:00:00,36.55,24.0075,41.51,31.205,19,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 20:00:00,33.8,22.61,37.71,36.945,20,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 21:00:00,27.51,22.255,31.68,39.1075,21,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 22:00:00,26.39,18.97,27.9,25.7175,22,01/03/2026,WEPEAK,JANUARY,2026
01/03/2026 23:00:00,25.39,19.9875,26.55,22.2525,23,01/03/2026,OFFPEAK,JANUARY,2026
01/04/2026 00:00:00,24.04,13.4575,25.51,19.39,24,01/03/2026,OFFPEAK,JANUARY,2026
01/04/2026 01:00:00,16.22,11.645,21.67,19.6625,1,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 02:00:00,16.66,8.52,21.06,19.9,2,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 03:00:00,15.73,12.905,19.59,19.2675,3,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 04:00:00,16.97,22.125,19.72,22.1325,4,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 05:00:00,18.47,19.3375,20.09,19.3375,5,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 06:00:00,19.84,18.74,20.64,18.74,6,01/04/2026,OFFPEAK,JANUARY,2026
01/04/2026 07:00:00,19.72,17.8025,19.64,17.8025,7,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 08:00:00,20.02,15.6425,19.75,15.6425,8,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 09:00:00,16.31,12.2375,15.97,12.265,9,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 10:00:00,8.9,8.29,6.33,8.49,10,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 11:00:00,7.71,3.1525,5.49,3.245,11,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 12:00:00,5.1,9.62,1.57,.7075,12,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 13:00:00,6.1,17.4025,.43,.6875,13,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 14:00:00,4.65,27.08,.43,.71,14,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 15:00:00,3.64,19.64,.39,11.665,15,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 16:00:00,2.99,25.92,.22,21.3275,16,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 17:00:00,10.91,36.505,9.95,32.1175,17,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 18:00:00,23.28,31.755,22.91,31.755,18,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 19:00:00,22.93,28.2275,22.96,28.2275,19,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 20:00:00,19.05,22.545,19.49,23.14,20,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 21:00:00,15.25,18.9875,16.27,20.595,21,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 22:00:00,13.09,15.055,15.11,17.23,22,01/04/2026,WEPEAK,JANUARY,2026
01/04/2026 23:00:00,13.56,12.135,16.04,14.3225,23,01/04/2026,OFFPEAK,JANUARY,2026
01/05/2026 00:00:00,11.77,10.02,14.21,11.99,24,01/04/2026,OFFPEAK,JANUARY,2026
01/05/2026 01:00:00,8.08,10.0925,10.23,12.3175,1,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 02:00:00,7.75,11.17,9.83,13.5225,2,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 03:00:00,8.5,11.6925,9.84,13.77,3,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 04:00:00,10.53,11.9225,12.34,13.7575,4,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 05:00:00,12.53,12.2225,13.61,14.2525,5,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 06:00:00,16.29,14.22,16.72,16.195,6,01/05/2026,OFFPEAK,JANUARY,2026
01/05/2026 07:00:00,20.62,16.6825,21.03,18.7375,7,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 08:00:00,21.72,20.12,22.08,21.745,8,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 09:00:00,19.78,15.65,20.34,17.735,9,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 10:00:00,15.1,15.695,15.87,19.8375,10,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 11:00:00,12.35,17.21,12.74,17.31,11,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 12:00:00,11.08,19.61,11.45,15.465,12,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 13:00:00,10.1,20.04,9.29,15.9475,13,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 14:00:00,11.97,16.0725,8.75,13.1025,14,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 15:00:00,12.54,20.75,7.47,14.205,15,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 16:00:00,9.51,21.41,6.19,16.3475,16,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 17:00:00,21.69,27.555,17.19,26.67,17,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 18:00:00,30.13,18.26,30.89,31.4725,18,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 19:00:00,23.8,33.3175,25.86,33.495,19,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 20:00:00,19.79,41.835,22.73,39.7375,20,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 21:00:00,15.49,27.8675,21.24,26.5325,21,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 22:00:00,11.79,23.0275,17.29,22.7025,22,01/05/2026,WDPEAK,JANUARY,2026
01/05/2026 23:00:00,9.68,20.485,16.39,19.835,23,01/05/2026,OFFPEAK,JANUARY,2026
01/06/2026 00:00:00,8.81,16.47,15.02,16.0025,24,01/05/2026,OFFPEAK,JANUARY,2026
01/06/2026 01:00:00,10.36,15.305,15.29,15.035,1,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 02:00:00,11.93,15.2625,15.16,15.1175,2,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 03:00:00,12.35,8.3475,15.02,15.005,3,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 04:00:00,13.11,-.7175,14.41,16.0325,4,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 05:00:00,14.45,2.3025,14.51,15.7225,5,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 06:00:00,18.56,16,17.5,14.9275,6,01/06/2026,OFFPEAK,JANUARY,2026
01/06/2026 07:00:00,23.82,20.565,20.89,20.42,7,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 08:00:00,26.35,25.485,23.45,25.4425,8,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 09:00:00,20.75,22.08,19.8,22.1025,9,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 10:00:00,17.33,13.5475,16.87,13.06,10,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 11:00:00,16.76,12.815,16.31,12.8125,11,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 12:00:00,17.22,13.025,16.05,13.025,12,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 13:00:00,17.72,14.3275,16.74,14.3275,13,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 14:00:00,19.78,14.77,18.4,14.77,14,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 15:00:00,19.67,15.0025,17.85,14.175,15,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 16:00:00,19.16,13.175,17.67,12.72,16,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 17:00:00,27.3,32.7175,27.07,32.5075,17,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 18:00:00,40.45,40.0075,48.58,44.955,18,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 19:00:00,30.74,32.0625,39.39,48.705,19,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 20:00:00,27.76,36.0125,38.64,47.795,20,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 21:00:00,25.01,29.27,33.9,42.505,21,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 22:00:00,23.8,20.94,28.1,30.0775,22,01/06/2026,WDPEAK,JANUARY,2026
01/06/2026 23:00:00,21.03,21.1925,25.04,23,23,01/06/2026,OFFPEAK,JANUARY,2026
01/07/2026 00:00:00,16.91,21.2025,19.44,21.3275,24,01/06/2026,OFFPEAK,JANUARY,2026
01/07/2026 01:00:00,19.28,18.645,21.03,19.43,1,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 02:00:00,18.43,17.9275,20.35,18.475,2,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 03:00:00,16.99,15.2775,18.99,16.3225,3,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 04:00:00,15.77,14.8725,17.91,15.035,4,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 05:00:00,16.35,15.5575,18.21,15.6425,5,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 06:00:00,18.6,22.66,19.83,20.6425,6,01/07/2026,OFFPEAK,JANUARY,2026
01/07/2026 07:00:00,25.07,25.9275,25.07,24.4275,7,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 08:00:00,26.02,26.1375,26.25,24.0225,8,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 09:00:00,17.05,17.34,16.66,16.3475,9,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 10:00:00,14.76,12.5725,14.17,12.5775,10,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 11:00:00,14.15,13.3975,12.74,13.405,11,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 12:00:00,14.09,10.715,11.82,12.1225,12,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 13:00:00,16.67,10.3575,10.76,10.7675,13,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 14:00:00,17.47,5.4425,8.57,14.7325,14,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 15:00:00,17.55,1.525,8.08,21.0475,15,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 16:00:00,17.06,5.9675,10.77,28.88,16,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 17:00:00,17.03,6.8925,19.28,32.83,17,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 18:00:00,21.16,8.7075,31.2,31.265,18,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 19:00:00,16.32,9.0225,26.47,23.1575,19,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 20:00:00,11.45,5.795,21.92,19.9975,20,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 21:00:00,10.74,4.6175,19.06,16.9075,21,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 22:00:00,10.82,19.6375,16.31,16.42,22,01/07/2026,WDPEAK,JANUARY,2026
01/07/2026 23:00:00,7.27,20.1525,14.85,14.0175,23,01/07/2026,OFFPEAK,JANUARY,2026
01/08/2026 00:00:00,1.3,11.1125,12.41,12.3775,24,01/07/2026,OFFPEAK,JANUARY,2026
01/08/2026 01:00:00,-1.06,5.575,11.57,8.9325,1,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 02:00:00,-4,2.21,10.88,9.07,2,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 03:00:00,-3.68,3.165,10.72,9.3575,3,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 04:00:00,-3.82,4.3875,11.36,9.6225,4,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 05:00:00,-3.27,3.4575,11.59,8.0425,5,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 06:00:00,-2.05,5.1175,13.37,11.8275,6,01/08/2026,OFFPEAK,JANUARY,2026
01/08/2026 07:00:00,1.42,9.44,14.77,16.0325,7,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 08:00:00,.44,14.0375,14.92,16.87,8,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 09:00:00,7.03,14.5175,14.07,14.61,9,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 10:00:00,12.81,4.995,11.53,11.965,10,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 11:00:00,9.93,-.53,7.61,9.4225,11,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 12:00:00,13.1,4.1675,6.6,11.8725,12,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 13:00:00,15.03,8.1975,6.54,10.9225,13,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 14:00:00,15.21,9.5575,9.12,11.7175,14,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 15:00:00,23.63,15.3775,11.03,15.305,15,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 16:00:00,26.39,19.93,12.37,20.11,16,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 17:00:00,23.08,22.94,16.63,22.53,17,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 18:00:00,35.59,23.21,33.07,23.5625,18,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 19:00:00,30.66,31.4325,29.8,31.205,19,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 20:00:00,27.51,37.505,28.1,36.2475,20,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 21:00:00,23.45,42.235,25.6,41.24,21,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 22:00:00,23.04,49.7125,23.59,48.465,22,01/08/2026,WDPEAK,JANUARY,2026
01/08/2026 23:00:00,24.39,45.6625,24.95,42.385,23,01/08/2026,OFFPEAK,JANUARY,2026
01/09/2026 00:00:00,20.73,41.4375,22.06,34.7725,24,01/08/2026,OFFPEAK,JANUARY,2026
01/09/2026 01:00:00,21.48,48.5875,24.88,43.375,1,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 02:00:00,23,47.25,26.2,44.905,2,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 03:00:00,26,40.79,28.21,37.96,3,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 04:00:00,26.93,35.7875,27.36,34.1625,4,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 05:00:00,27.91,32.0175,28.09,31.9825,5,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 06:00:00,30.72,37.83,33.3,35.17,6,01/09/2026,OFFPEAK,JANUARY,2026
01/09/2026 07:00:00,32.94,41.6375,35.67,40.705,7,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 08:00:00,36.84,51.2975,38.98,51.21,8,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 09:00:00,29.7,56.325,30.86,56.325,9,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 10:00:00,23.45,27.0725,23.41,26.8475,10,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 11:00:00,20.84,23.8275,19.98,23.4475,11,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 12:00:00,18.45,21.25,16.77,20.93,12,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 13:00:00,18.48,20.0975,16.55,19.3375,13,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 14:00:00,18.49,19.52,17.49,18.6325,14,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 15:00:00,19.37,20.8275,17.23,19.81,15,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 16:00:00,20.67,24.1025,18.69,21.6125,16,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 17:00:00,24.83,25.1275,23.58,24.52,17,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 18:00:00,35.12,27.5175,34.38,27.5175,18,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 19:00:00,31.85,28.1925,31.46,28.1925,19,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 20:00:00,26.56,31.2575,26.22,31.2575,20,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 21:00:00,22.24,23.2425,22.35,23.6125,21,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 22:00:00,19.59,31.1975,19.67,19.12,22,01/09/2026,WDPEAK,JANUARY,2026
01/09/2026 23:00:00,17.69,101.04,17.89,19.5575,23,01/09/2026,OFFPEAK,JANUARY,2026
01/10/2026 00:00:00,16.53,56.715,17.12,17.3525,24,01/09/2026,OFFPEAK,JANUARY,2026
01/10/2026 01:00:00,13.38,18.21,14.87,13.945,1,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 02:00:00,11.63,11.0075,13.85,10.51,2,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 03:00:00,9.71,6.3,13.44,8.11,3,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 04:00:00,4.03,5.6875,11.64,7.425,4,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 05:00:00,-2.57,2.6375,10.93,6.9,5,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 06:00:00,-8.54,-3.8675,12.66,6.23,6,01/10/2026,OFFPEAK,JANUARY,2026
01/10/2026 07:00:00,-7.46,-4.6075,14.99,7.4325,7,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 08:00:00,-6.41,-12.485,18.08,9.485,8,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 09:00:00,-3.98,-10.18,16.88,3.555,9,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 10:00:00,-6.84,-11.535,7.95,.78,10,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 11:00:00,-7.96,-23.0875,5.83,-.2225,11,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 12:00:00,-5.48,-15.5875,4.06,-3.0325,12,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 13:00:00,-7.3,-23.365,4.27,-7.075,13,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 14:00:00,-8.07,-17.8925,3.93,-9.8825,14,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 15:00:00,-8.8,-22.02,3.91,-10.075,15,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 16:00:00,-9.35,-29.915,4.98,-8.6675,16,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 17:00:00,-5.49,-9.53,16.03,-.9925,17,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 18:00:00,-2.52,.095,26.59,29.6425,18,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 19:00:00,3.53,19.6425,29.66,30.3775,19,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 20:00:00,13.14,24.6,35.15,25.7325,20,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 21:00:00,19.54,23.2875,37.45,24.12,21,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 22:00:00,20.24,22.6225,39.51,24.385,22,01/10/2026,WEPEAK,JANUARY,2026
01/10/2026 23:00:00,23.22,19.8525,35.09,23.8375,23,01/10/2026,OFFPEAK,JANUARY,2026
01/11/2026 00:00:00,21.27,19.2875,31.33,22.0425,24,01/10/2026,OFFPEAK,JANUARY,2026
01/11/2026 01:00:00,13.34,13.865,25.68,22.61,1,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 02:00:00,12.3,14.2075,22.82,22.5775,2,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 03:00:00,10.48,15.3575,21.68,22.535,3,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 04:00:00,10.25,14.8175,21.07,18.4,4,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 05:00:00,11.91,12.22,21.11,18.565,5,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 06:00:00,13.01,15.4425,20.18,20.27,6,01/11/2026,OFFPEAK,JANUARY,2026
01/11/2026 07:00:00,15.52,23.425,20.74,21.6525,7,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 08:00:00,20.37,26.39,25.59,23.31,8,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 09:00:00,19.03,21.2525,19.85,19.0775,9,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 10:00:00,15.53,13.445,15.18,13,10,01/11/2026,WEPEAK,JANUARY,2026
