DATETIME,ERCOT (LOAD_FORECAST),ERCOT (NET_LOAD_FORECAST_BID_CLOSE),ERCOT (WIND_STWPF_BIDCLOSE),ERCOT (WIND_COPHSL_BIDCLOSE),ERCOT (SOLAR_COPHSL_BIDCLOSE),ERCOT (RTLOAD),ERCOT (WIND_RTI),ERCOT (SOLAR_GENERATION),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR 
01/24/2026 20:00:00,70479.569092,59900.8205,5762.4,5476.9,0,70496.04,11091.06,,20,01/24/2026,WEPEAK,JANUARY,2026
01/24/2026 21:00:00,70652.640869,59962.0208,5489.6,5215.8,0,70338.29,11556.52,,21,01/24/2026,WEPEAK,JANUARY,2026
01/24/2026 22:00:00,70129.860107,59873.609,5393.3,5129.2,0,69880.08,11481.88,,22,01/24/2026,WEPEAK,JANUARY,2026
01/24/2026 23:00:00,68716.499512,59304.0293,5430.5,5172.4,0,68695.81,11733.04,,23,01/24/2026,OFFPEAK,JANUARY,2026
01/25/2026 00:00:00,67630.650513,58916.9401,5330.1,5076.3,0,67650.84,11943.35,,24,01/24/2026,OFFPEAK,JANUARY,2026
01/25/2026 01:00:00,66352.379761,62179.7205,5274.9,5137.4,0,67037.48,11784.4,,1,01/25/2026,OFFPEAK,JANUARY,2026
01/25/2026 02:00:00,67427.071045,62237.3907,5239.6,5098.1,0,66302.82,11584.48,,2,01/25/2026,OFFPEAK,JANUARY,2026
01/25/2026 03:00:00,65808.388916,62920.6198,5300.4,5148.8,0,66164.82,10871.5,,3,01/25/2026,OFFPEAK,JANUARY,2026
01/25/2026 04:00:00,66239.649292,63085.05,5468.1,5317.1,0,66745.82,11514.43,,4,01/25/2026,OFFPEAK,JANUARY,2026
01/25/2026 05:00:00,68120.030884,63850.949,5440.8,5302.5,0,67599.14,11655.47,,5,01/25/2026,OFFPEAK,JANUARY,2026
01/25/2026 06:00:00,69088.780273,65301.2598,5151.5,5052.2,0,68654.45,10873.02,,6,01/25/2026,OFFPEAK,JANUARY,2026
01/25/2026 07:00:00,70007.369385,66703.1796,5091.6,4973.2,0,70084.12,10716.45,,7,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 08:00:00,71623.929687,67557.4002,5483.3,5348.4,154.6,71320.06,10304.37,,8,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 09:00:00,71764.338623,66896.8618,5956.3,5800,2030.2,71974.02,10651.99,,9,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 10:00:00,71734.799561,63137.41,6107.6,5929.7,5471.5,72915.64,11568.3,,10,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 11:00:00,74093.000732,60261.4402,6018.9,5836.2,7521.8,73487.19,11713.7,,11,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 12:00:00,74035.320801,57263.0695,5836.6,5663.4,9661.5,72719.28,10563.71,,12,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 13:00:00,71322.950439,53162.8692,5562.4,5407.4,12884.4,71732.96,10141.23,,13,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 14:00:00,70365.609863,51614.4903,5280.1,5234.5,13300.5,70878,10520.53,,14,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 15:00:00,70172.419922,49728.3503,5120.9,5079,13524,70402.82,10809.9,,15,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 16:00:00,70655.590332,50824.8503,5212.4,5174.6,12952.2,70036.83,10707.95,,16,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 17:00:00,70151.759277,55465.4509,5505.9,5469.5,9670.6,70469.28,10042.9,,17,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 18:00:00,72397.950562,65625.9705,5626.8,5591.1,2296.7,72299.65,8614.44,,18,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 19:00:00,74457.690308,70617.4492,5583.7,5542.8,27.9,74034.31,7564.3,,19,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 20:00:00,74717.410767,71219.1208,5450.9,5429.4,0,73913.67,7034.86,,20,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 21:00:00,73653.828979,70782.8413,6206.8,6169.5,0,73616.17,6114.3,,21,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 22:00:00,72772.630493,70677.0705,5841.7,5811,0,72966.96,6025.07,,22,01/25/2026,WEPEAK,JANUARY,2026
01/25/2026 23:00:00,71460.679321,69784.7308,5557.2,5530.2,0,71406.72,5758.85,,23,01/25/2026,OFFPEAK,JANUARY,2026
01/26/2026 00:00:00,69836.270264,68693.9698,5358.2,5333.8,0,70354.2,5031.95,,24,01/25/2026,OFFPEAK,JANUARY,2026
01/26/2026 01:00:00,68290.939941,69948.3599,4437,4390.4,0,69804.01,5186.26,,1,01/26/2026,OFFPEAK,JANUARY,2026
01/26/2026 02:00:00,71361.501221,69803.3913,4478.3,4429.8,0,69712.13,4973.2,,2,01/26/2026,OFFPEAK,JANUARY,2026
01/26/2026 03:00:00,70814.76123,70364.3094,4753,4705.2,0,69765.05,5281.31,,3,01/26/2026,OFFPEAK,JANUARY,2026
01/26/2026 04:00:00,70173.779175,70861.5303,5060.1,5010.2,0,70055.01,5643.64,,4,01/26/2026,OFFPEAK,JANUARY,2026
01/26/2026 05:00:00,71072.040649,72106.0502,5267.8,5231.4,0,70696.19,5775.1,,5,01/26/2026,OFFPEAK,JANUARY,2026
01/26/2026 06:00:00,72287.809326,74056.0114,5486.4,5449.7,0,72050.31,6237.14,,6,01/26/2026,OFFPEAK,JANUARY,2026
01/26/2026 07:00:00,73560.291138,76838.571,5626.3,5586,0,73909.37,6761.7,,7,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 08:00:00,74536.600342,77898.5707,5602.2,5560.8,552.9,75110.56,6956.99,,8,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 09:00:00,74624.100586,70248.9904,5512.2,5465.7,8729,75613.68,6588.02,,9,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 10:00:00,73894.19043,56982.1384,5340.7,5319.8,20337.1,74403.43,5955.16,,10,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 11:00:00,73564.989014,52411.5897,5206.1,5198.5,22342.9,72500.72,5740.2,,11,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 12:00:00,70910.170166,50233.2699,5403.8,5398.9,22209.9,69840.9,6011.31,,12,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 13:00:00,67372.630371,47555.2198,5796.9,5772.5,21969.8,66942.86,6180.55,,13,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 14:00:00,64387.599487,44554.8708,6085.5,6028.1,22617.8,63974.39,6453,,14,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 15:00:00,61655.0896,40677.0295,6210.3,6150,23830.9,61644.49,6222.22,,15,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 16:00:00,60015.359863,38280.8893,6074.1,6009.4,24701.8,60156.21,6066.06,,16,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 17:00:00,60192.799683,42529.7613,5806.1,5742.4,20588,60257.05,6503.3,,17,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 18:00:00,62168.530029,59956.0892,5961,5897.7,5174.9,62017.91,7017.78,,18,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 19:00:00,65022.020996,68399.0994,6985.8,6897,37.3,65445.76,8240.81,,19,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 20:00:00,66652.519775,68678.7403,8412.5,8298.4,0,67087.43,9279.18,,20,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 21:00:00,67876.258423,67735.6193,9956,9825,0,67749.16,9971.21,,21,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 22:00:00,67808.209106,64900.1494,11629,11446.8,0,67697.5,11935.83,,22,01/26/2026,WDPEAK,JANUARY,2026
01/26/2026 23:00:00,66606.429443,61348.5294,13336.5,13098.1,0,66566.69,14962.51,,23,01/26/2026,OFFPEAK,JANUARY,2026
01/27/2026 00:00:00,65733.00061,58292.9901,14660.2,14374.4,0,65906.25,17089.87,,24,01/26/2026,OFFPEAK,JANUARY,2026
01/27/2026 01:00:00,65399.139648,51032.6103,16630.9,16186.4,0,65659.64,18067,,1,01/27/2026,OFFPEAK,JANUARY,2026
01/27/2026 02:00:00,65914.401855,50220.5086,16729.6,16303.9,0,65820.16,18404.9,,2,01/27/2026,OFFPEAK,JANUARY,2026
01/27/2026 03:00:00,66435.920898,50080.3607,16648.1,16223.4,0,66058.54,18136.3,,3,01/27/2026,OFFPEAK,JANUARY,2026
01/27/2026 04:00:00,66821.909668,51021.0294,16511.1,16111.5,0,66640.41,17516.65,,4,01/27/2026,OFFPEAK,JANUARY,2026
01/27/2026 05:00:00,67964.000732,52976.8305,16166.2,15721.5,0,67917.51,17568.44,,5,01/27/2026,OFFPEAK,JANUARY,2026
01/27/2026 06:00:00,70465.05957,56276.5711,15759.3,15323.6,0,69966.84,17873.97,,6,01/27/2026,OFFPEAK,JANUARY,2026
01/27/2026 07:00:00,73210.881592,60781.57,15391.9,14921.7,0,72584.44,17893.14,,7,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 08:00:00,74510.830566,62766.841,14903.6,14347.5,641.4,74317.7,17380.24,,8,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 09:00:00,73775.070557,54086.2305,13729.6,13210.6,8903,73180.59,15839.72,,9,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 10:00:00,71657.371338,43347.0906,11646.2,11244.5,18695.5,69972.44,12884.5,,10,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 11:00:00,67184.559082,40170.4408,9344.6,9089.4,20263,66562.02,10107.19,,11,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 12:00:00,63426,38671.9006,7422.9,7238,20340.3,63405.58,7524.37,,12,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 13:00:00,60637.420898,37042.6306,6242.6,6095.4,20191.4,60943.69,6314.89,,13,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 14:00:00,59163.030884,35704.8995,5185.1,5057.7,20169,58687.89,4930.86,,14,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 15:00:00,57381.189209,34344.0713,4349.5,4240.3,20140.5,57031.39,3732.15,,15,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 16:00:00,56027.999023,34271.9,3768.1,3647,19523.5,56256.14,3137.23,,16,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 17:00:00,56648.379028,39244.3615,3489.2,3391.9,15271.9,56272.9,2570.3,,17,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 18:00:00,58954.469849,52722.341,3825.8,3726.1,3910.9,57678.12,2301.7,,18,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 19:00:00,62222.180786,59186.8209,4573.3,4450.3,42.8,59942.59,3349.28,,19,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 20:00:00,62326.099854,59692.0399,5332.4,5213,0,60896.06,4717.55,,20,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 21:00:00,61815.338745,59238.6801,6047.8,5932,0,61346.48,5383.79,,21,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 22:00:00,61000.910034,57839.4693,6674,6549.1,0,61018.5,5888.81,,22,01/27/2026,WDPEAK,JANUARY,2026
01/27/2026 23:00:00,60038.440674,55842.249,6989.3,6846.5,0,59897.17,5586.35,,23,01/27/2026,OFFPEAK,JANUARY,2026
01/28/2026 00:00:00,58152.270874,54801.6603,6954.7,6816.7,0,58952.62,5178.17,,24,01/27/2026,OFFPEAK,JANUARY,2026
01/28/2026 01:00:00,57982.420044,52573.6592,8088,7908.5,0,58381.28,5009.32,,1,01/28/2026,OFFPEAK,JANUARY,2026
01/28/2026 02:00:00,58426.190186,52335.0696,8544,8365.7,0,58365.94,5768.46,,2,01/28/2026,OFFPEAK,JANUARY,2026
01/28/2026 03:00:00,59003.299438,52198.6405,9289.4,9093.5,0,58635.75,7147.66,,3,01/28/2026,OFFPEAK,JANUARY,2026
01/28/2026 04:00:00,59675.089233,52566.0897,9483.6,9289.2,0,59718.39,7378.97,,4,01/28/2026,OFFPEAK,JANUARY,2026
01/28/2026 05:00:00,60834.240234,54123.4094,9073.3,8875.2,0,61333.21,6925.64,,5,01/28/2026,OFFPEAK,JANUARY,2026
01/28/2026 06:00:00,63755.63916,56371.8693,8610.4,8449.4,0,63709.13,5924.14,,6,01/28/2026,OFFPEAK,JANUARY,2026
01/28/2026 07:00:00,67984.42041,60458.3789,8050,7912.1,0,66448.83,5432.6,,7,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 08:00:00,68241.410034,62394.8695,7175.2,7038.6,568.9,67937.61,3945.96,,8,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 09:00:00,66377.98999,53075.3389,5927.1,5808.1,9768,66926.79,3044.7,,9,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 10:00:00,64722.719849,40562.2606,4210.8,4106.8,21275.5,64571.85,1928.64,,10,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 11:00:00,62185.830566,36977.1598,2812.7,2707.2,23353.5,60996.62,1400.24,,11,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 12:00:00,58170.340698,34488.9903,2505.9,2409.6,23426.1,57719.99,1557.67,,12,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 13:00:00,55023.680786,32025.2097,2971.5,2846.4,22988.5,55094.02,2031.59,,13,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 14:00:00,53130.618896,29825.4492,3658.4,3516.6,22811.4,53318.71,2973.68,,14,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 15:00:00,51771.559326,27373.6902,4392.7,4299.5,22987.8,51865.16,3521.53,,15,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 16:00:00,51191.529541,26738.8804,5007.8,4908.7,22287.7,51257.82,3995.49,,16,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 17:00:00,51665.969604,32459.2596,5678.9,5564.9,16442.1,51403.08,4950.78,,17,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 18:00:00,52960.250488,45889.9993,7061.4,6913.5,3898.7,52231.5,6840.98,,18,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 19:00:00,54071.990723,50435.1998,9683.2,9524.6,43.9,55109.84,9919.12,,19,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 20:00:00,55838.9198,48434.3099,13006.6,12774.4,0,56943.39,14544.68,,20,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 21:00:00,58023.119385,45433.0197,16383,16083.7,0,58137.26,18869.33,,21,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 22:00:00,58577.389282,41681.8906,19439.6,19074.2,0,58615.75,23193.03,,22,01/28/2026,WDPEAK,JANUARY,2026
01/28/2026 23:00:00,58005.560669,37464.9196,21783.7,21385.9,0,57967.03,26268.97,,23,01/28/2026,OFFPEAK,JANUARY,2026
01/29/2026 00:00:00,57288.230347,34941.3409,23123.7,22710.5,0,56918.62,26774.33,,24,01/28/2026,OFFPEAK,JANUARY,2026
01/29/2026 01:00:00,55972.390747,30106.5305,25418.8,24827.3,0,56236.51,26963.97,,1,01/29/2026,OFFPEAK,JANUARY,2026
01/29/2026 02:00:00,56195.879272,31752.891,23618.1,23088.8,0,56119.87,26815.89,,2,01/29/2026,OFFPEAK,JANUARY,2026
01/29/2026 03:00:00,56472.238159,32429.0103,23252.2,22707.4,0,56271.55,26070.11,,3,01/29/2026,OFFPEAK,JANUARY,2026
01/29/2026 04:00:00,56889.390015,33578.8495,22636,22120.9,0,56788.73,25603.16,,4,01/29/2026,OFFPEAK,JANUARY,2026
01/29/2026 05:00:00,58094.42981,35620.639,21928.6,21484.1,0,58294.79,25327.4,,5,01/29/2026,OFFPEAK,JANUARY,2026
01/29/2026 06:00:00,60895.400757,38919.7811,21223.1,20848.3,0,61011.4,25008.67,,6,01/29/2026,OFFPEAK,JANUARY,2026
01/29/2026 07:00:00,64748.459106,43637.5299,20405.2,20056.7,0,64614.02,23902.56,,7,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 08:00:00,66340.290405,45870.1095,19347.4,19026.1,536.9,65853.83,22480.09,,8,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 09:00:00,64717.630493,38122.2398,18219.4,17951.9,7790.1,63878.85,20138.15,,9,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 10:00:00,61372.960083,26770.1594,16602.3,16281.1,18120.9,60405.61,15670.27,,10,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 11:00:00,57048.201172,22049.3401,15219.7,14883,21413.6,57089.14,14964.6,,11,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 12:00:00,54052.529053,18233.1395,15539.5,15194.2,22330,54024.93,15380.72,,12,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 13:00:00,51645.420288,15031.94,16435.2,16082.4,22425,51628.99,14797.76,,13,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 14:00:00,49869.531555,14032.0896,16331,16034.1,22138.5,50128.13,14523.9,,14,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 15:00:00,48609.957886,13691.0303,15678.2,15408.7,21960.4,49247.57,13987.17,,15,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 16:00:00,48467.326843,15875.4003,14721.9,14472.4,20290.8,49025.94,13733.02,,16,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 17:00:00,49309.286926,22959.7395,13701.2,13455.9,14792.7,49482.07,14050.46,,17,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 18:00:00,51079.755249,37742.6701,12057.4,11882.7,3569,51241.45,13849.35,,18,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 19:00:00,53594.429688,45717.3307,10642.1,10538.8,49.6,54047.79,12463,,19,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 20:00:00,55187.420776,47535.4996,9917.4,9825.3,0,55430.55,12103.55,,20,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 21:00:00,56153.359375,48774.0501,8936.4,8858,0,55830.76,10593.78,,21,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 22:00:00,55617.079956,49383.1902,7642.9,7593.1,0,55461.65,8688.3,,22,01/29/2026,WDPEAK,JANUARY,2026
01/29/2026 23:00:00,54357.870361,49508.6405,6617.1,6576.4,0,54312.25,7666.16,,23,01/29/2026,OFFPEAK,JANUARY,2026
01/30/2026 00:00:00,53083.549316,49269.85,6064.8,6019.6,0,53055.16,6813.1,,24,01/29/2026,OFFPEAK,JANUARY,2026
01/30/2026 01:00:00,52453.730469,46629.8608,7866.4,7780.3,0,52349.67,7432.39,,1,01/30/2026,OFFPEAK,JANUARY,2026
01/30/2026 02:00:00,52654.650513,46264.0607,8088.2,7998.4,0,52172.98,7402.39,,2,01/30/2026,OFFPEAK,JANUARY,2026
01/30/2026 03:00:00,53091.419067,45876.339,8731.8,8649.6,0,52364.18,7604.1,,3,01/30/2026,OFFPEAK,JANUARY,2026
01/30/2026 04:00:00,54326.399048,45604.6892,9498.2,9396.5,0,53207.94,8697.16,,4,01/30/2026,OFFPEAK,JANUARY,2026
01/30/2026 05:00:00,55814.029297,46870.1608,9791.6,9709.5,0,55046.6,9457.52,,5,01/30/2026,OFFPEAK,JANUARY,2026
01/30/2026 06:00:00,58781.879395,49905.849,9490.2,9395.1,0,57930.11,9548.69,,6,01/30/2026,OFFPEAK,JANUARY,2026
01/30/2026 07:00:00,60543.370117,54849.3899,8812.9,8714.8,0,62152.55,9436.71,,7,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 08:00:00,64388.060059,57374.3704,8008.7,7916.6,495,64289.54,9160.39,,8,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 09:00:00,64363.119019,51476.9304,7318.9,7235.9,6397.1,64353.53,8557.77,,9,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 10:00:00,63676.42981,41478.2496,6483.7,6409.3,15463.7,63780.48,7159.73,,10,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 11:00:00,62855.1604,36919.7687,5241.5,5187.1,18992.4,61977.14,5482.4,,11,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 12:00:00,60963.80957,32143.3397,5872.4,5786.5,20759.7,59883.5,5657.61,,12,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 13:00:00,59142.109497,29570.4598,5849.6,5757.7,21294,57847.52,5984.21,,13,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 14:00:00,56290.219727,28027.1598,6086.6,5980.1,20973.1,56317.15,6734.62,,14,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 15:00:00,54924.069946,26806.1301,6268,6158.2,20357.2,55124.53,6851.44,,15,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 16:00:00,54257.539917,26489.0595,6109.4,6008.4,19824.3,54260.69,6467.39,,16,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 17:00:00,54254.819824,31686.3803,5449.8,5365.5,15598,54665.1,5556.42,,17,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 18:00:00,55751.789795,45697.2402,4771.3,4695.2,4194.8,56102.65,4325.51,,18,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 19:00:00,57703.970215,52192.0799,5167.9,5089.7,58.5,57957.67,3753.5,,19,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 20:00:00,58209.849609,51398.53,6554.1,6494,0,58901.25,4535.67,,20,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 21:00:00,58976.070679,49543.0306,8297.9,8214.1,0,59689.02,7019.09,,21,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 22:00:00,59451.099609,46837.1198,10423.5,10268.1,0,59992.19,9487.11,,22,01/30/2026,WDPEAK,JANUARY,2026
01/30/2026 23:00:00,59042.899292,44199.79,12347,12140.6,0,59575.11,11197.78,,23,01/30/2026,OFFPEAK,JANUARY,2026
01/31/2026 00:00:00,58296.660767,41865.0097,14051.9,13803.1,0,59034.77,12616.54,,24,01/30/2026,OFFPEAK,JANUARY,2026
01/31/2026 01:00:00,58494.39917,42762.5796,14929.4,14609.7,0,58989.87,15308.2,,1,01/31/2026,OFFPEAK,JANUARY,2026
01/31/2026 02:00:00,59280.250488,42419.6009,15604.1,15229.3,0,59127.43,16858.41,,2,01/31/2026,OFFPEAK,JANUARY,2026
01/31/2026 03:00:00,59919.48938,43306.1995,15493,15090.9,0,60007.91,17717.26,,3,01/31/2026,OFFPEAK,JANUARY,2026
01/31/2026 04:00:00,61029.361206,45192.5015,14712.6,14434,0,60724.86,17542.21,,4,01/31/2026,OFFPEAK,JANUARY,2026
01/31/2026 05:00:00,62851.1698,47807.2906,14045.5,13765.1,0,61948.79,17202.07,,5,01/31/2026,OFFPEAK,JANUARY,2026
01/31/2026 06:00:00,64963.778687,50411.1783,13800.2,13490,0,63984.08,16718.04,,6,01/31/2026,OFFPEAK,JANUARY,2026
01/31/2026 07:00:00,66822.501099,53205.8491,13537.7,13140.6,0,66580.61,16053.9,,7,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 08:00:00,69080.048462,55177.5105,12872.4,12483.3,792.8,68972.78,13800.12,,8,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 09:00:00,70243.339111,47710.8598,11501.5,11136.8,10634.3,69831.83,11239.47,,9,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 10:00:00,68982.570068,36181.6204,9772.4,9433.7,23014.4,69201.61,9017.28,,10,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 11:00:00,67778.869751,33702.3686,8357,8135.7,25391.5,67336.61,7435.52,,11,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 12:00:00,66046.37085,33146.0813,7159.4,6982.7,25522.8,65035.65,6335.59,,12,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 13:00:00,63135.918823,31231.9712,6292.3,6146.6,25712.8,62663.51,5546.53,,13,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 14:00:00,61022.091187,29280.7802,5836,5672.8,25857.5,60360.8,4674.28,,14,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 15:00:00,59025.900757,26742.7199,5850.6,5674.5,26476.3,58352.12,4315.84,,15,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 16:00:00,58073.060303,24689.5293,6167.9,5971.9,27050.2,57608.82,4460.08,,16,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 17:00:00,58202.801025,29339.8803,6751.6,6537.8,22075.3,57990.72,4171.91,,17,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 18:00:00,60145.439697,47202.5998,7662.7,7392.3,5693.8,59713.61,4680.41,,18,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 19:00:00,62516.600586,54331.2402,9384,9036.9,64.2,62307.88,5956.15,,19,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 20:00:00,64101.380005,53690.1607,11685.7,11295.7,0,63631.14,7190.78,,20,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 21:00:00,64483.030762,52413.5686,13606.4,13146.5,0,64358.55,8168.39,,21,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 22:00:00,64171.589966,51198.5102,14699.8,14207.4,0,64639.07,9536.11,,22,01/31/2026,WEPEAK,JANUARY,2026
01/31/2026 23:00:00,63801.520874,49930.791,15150.6,14635.6,0,64593.14,10157.87,,23,01/31/2026,OFFPEAK,JANUARY,2026
02/01/2026 00:00:00,63423.72998,48695.7695,15473.3,14939.3,0,64131.49,10231.14,,24,01/31/2026,OFFPEAK,JANUARY,2026
02/01/2026 01:00:00,62652.960083,49750.229,13968.4,13106.7,0,63439.18,10206.77,,1,02/01/2026,OFFPEAK,FEBRUARY,2026
02/01/2026 02:00:00,63274.11084,51200.6108,12384.9,11665.9,0,62945.58,10608.57,,2,02/01/2026,OFFPEAK,FEBRUARY,2026
02/01/2026 03:00:00,62788.670166,51267.8393,12264.9,11541.9,0,63038.45,10323.42,,3,02/01/2026,OFFPEAK,FEBRUARY,2026
02/01/2026 04:00:00,63105.309204,51379.4593,12268.7,11547.2,0,63266.15,8894.5,,4,02/01/2026,OFFPEAK,FEBRUARY,2026
02/01/2026 05:00:00,63888.210205,52331.6012,12163.6,11464.2,0,63938.2,8402.88,,5,02/01/2026,OFFPEAK,FEBRUARY,2026
02/01/2026 06:00:00,64633.429688,53501.5196,12044.7,11356,0,65688.14,8994.57,,6,02/01/2026,OFFPEAK,FEBRUARY,2026
02/01/2026 07:00:00,67563.031006,54976.0795,12019.1,11365.9,0,67914.71,9350.88,,7,02/01/2026,WEPEAK,FEBRUARY,2026
02/01/2026 08:00:00,69452.891113,55298.1888,11938.1,11332.4,756.1,69578.34,10275.06,,8,02/01/2026,WEPEAK,FEBRUARY,2026
02/01/2026 09:00:00,68602.470703,44530.41,10935.6,10418.6,10703.4,69402.5,9198.63,,9,02/01/2026,WEPEAK,FEBRUARY,2026
02/01/2026 10:00:00,66361.710083,31036.3304,8118.7,7779,23661.6,67172.32,6037.37,,10,02/01/2026,WEPEAK,FEBRUARY,2026
02/01/2026 11:00:00,63589.40979,29174.6204,5293.5,5103.8,25293,63809.17,5146.71,,11,02/01/2026,WEPEAK,FEBRUARY,2026
02/01/2026 12:00:00,60135.360962,27972.5299,3936.5,3881,24812.1,60429.21,4557.07,,12,02/01/2026,WEPEAK,FEBRUARY,2026
02/01/2026 13:00:00,57643.991089,26811.4996,3194.6,3164.4,23968.1,57446.62,4232.68,,13,02/01/2026,WEPEAK,FEBRUARY,2026
